zip_code,sumtotal
92163,124.41
33027,124
48161,124
75061,124
76249,124
94525,124
11719,123
34788,123
41076,123
46368,123
56082,123
77565,123
85266,123
98848,123
22943,122.5
01854,122
08109,122
20169,122
56063,122
98668,122
17353,121
27217,121
48507,121
81504,121
85602,121
29033,120.18
65041,120.18
03784,120
14227,120
15370,120
19518,120
22027,120
26456,120
27127,120
29526,120
33041,120
41105,120
46278,120
46311,120
46733,120
47620,120
48158,120
48888,120
66109,120
75227,120
75603,120
77598,120
79102,120
79401,120
85388,120
85735,120
88351,120
91978,120
92610,120
96032,120
98366,120
98635,120
02056,119
08095,119
24210,119
37363,119
46012,119
77120,119
77489,119
77642,119
78586,119
90853,119
93305,119
99762,119
11415,118
21550,118
32825,118
96088,118
19090,117.5
18411,117
66204,117
89815,117
52632,116.5
02646,116
24171,116
38016,116
42784,116
77590,116
07878,115
07885,115
08501,115
08863,115
08872,115
12461,115
12919,115
13902,115
15116,115
19056,115
22603,115
29720,115
30038,115
30566,115
31014,115
31801,115
32561,115
34761,115
35824,115
40026,115
42301,115
45217,115
46342,115
46590,115
48045,115
48162,115
48433,115
53715,115
54660,115
54810,115
55364,115
57017,115
59801,115
68123,115
70503,115
70714,115
73401,115
74840,115
75078,115
75150,115
77449,115
78755,115
79556,115
81650,115
85119,115
89508,115
94946,115
95139,115
96155,115
97420,115
98388,115
98446,115
98674,115
29072,114.53999999999999
70501,114.5
02351,114
12209,114
23230,114
39168,114
63129,114
95301,114
01247,113
01827,113
02673,113
04210,113
17522,113
67219,113
70117,113
76207,113
76504,113
11510,112.5
33130,112.5
31903,112
32818,112
49068,112
65195,112
85202,112
94942,112
10579,111
28714,111
30141,111
30527,111
32117,111
39654,111
60123,111
65010,111
95936,111
93433,110.5
01506,110
02745,110
05089,110
06096,110
08248,110
10595,110
11742,110
12569,110
13064,110
14304,110
24293,110
27420,110
28215,110
29678,110
30016,110
30048,110
31757,110
31804,110
32068,110
33174,110
33323,110
34465,110
40250,110
43205,110
43821,110
45036,110
46259,110
48134,110
48231,110
51558,110
52002,110
52405,110
53183,110
57569,110
67846,110
73064,110
76043,110
77336,110
79014,110
84776,110
85029,110
89450,110
90604,110
91803,110
92707,110
93060,110
95689,110
97027,110
98019,110
08758,109
24477,109
59803,109
06483,108
08527,108
12586,108
30101,108
34222,108
34286,108
64133,108
75094,108
92581,108
54143,107
68136,107
07071,106
17870,106
23294,106
48708,106
48915,106
51046,106
63640,106
68106,106
85085,106
95619,106
96756,106
97038,106
02891,105
03872,105
06423,105
10980,105
11751,105
11953,105
13731,105
17327,105
20166,105
30094,105
30521,105
33168,105
33192,105
37074,105
37912,105
43844,105
45121,105
45802,105
46356,105
47356,105
48341,105
48375,105
49636,105
52057,105
53221,105
53235,105
53574,105
55731,105
55805,105
56058,105
60190,105
63136,105
72744,105
83716,105
85041,105
85263,105
85603,105
87710,105
89119,105
90063,105
91020,105
92358,105
92555,105
97838,105
98585,105
99006,105
99202,105
13031,104
13219,104
14549,104
19970,104
37134,104
44070,104
45371,104
60002,104
62035,104
72830,104
97408,104
06498,103
53005,103
62568,103
78526,103
80487,103
95620,103
29654,102.5
55987,102
01860,101
08734,101
32304,101
34691,101
35404,101
56465,101
60649,101
60901,101
62546,101
68410,101
76180,101
90744,101
97452,101
00820,100
01004,100
01077,100
01109,100
01202,100
01259,100
01337,100
01474,100
01501,100
01507,100
01826,100
02516,100
02534,100
02635,100
02638,100
02777,100
02822,100
02916,100
03101,100
03246,100
04014,100
04029,100
04073,100
04097,100
04219,100
04260,100
04282,100
04609,100
04676,100
04856,100
05034,100
05149,100
05461,100
05489,100
05667,100
05734,100
05768,100
05848,100
05875,100
06063,100
06267,100
06359,100
06379,100
06447,100
06708,100
06754,100
06784,100
06838,100
07004,100
07094,100
07446,100
07630,100
07735,100
07738,100
07826,100
08010,100
08036,100
08085,100
08225,100
08230,100
08312,100
08332,100
08360,100
08553,100
08750,100
08827,100
08879,100
10165,100
10174,100
10917,100
11362,100
11715,100
11956,100
11972,100
12060,100
12143,100
12158,100
12165,100
12503,100
12524,100
12578,100
12732,100
12777,100
12933,100
12993,100
12995,100
13304,100
13669,100
14425,100
14604,100
14750,100
14760,100
15017,100
15367,100
15376,100
15901,100
16239,100
16601,100
16686,100
17073,100
17109,100
17820,100
17954,100
17961,100
18014,100
18340,100
18471,100
18603,100
18801,100
19114,100
19132,100
19562,100
19604,100
19960,100
20013,100
21017,100
21139,100
21629,100
21782,100
22219,100
22539,100
22553,100
22567,100
22906,100
22964,100
23039,100
23043,100
23120,100
23324,100
23336,100
24065,100
24083,100
24122,100
24124,100
24502,100
24941,100
24946,100
25303,100
25530,100
25573,100
26037,100
26105,100
26175,100
26426,100
26764,100
27377,100
27541,100
27591,100
27620,100
27856,100
27886,100
27896,100
27959,100
27986,100
28007,100
28012,100
28023,100
28273,100
28370,100
28516,100
28744,100
28789,100
29054,100
29073,100
29322,100
29438,100
29554,100
29598,100
29907,100
30303,100
30520,100
30525,100
30546,100
30643,100
30815,100
31008,100
31119,100
31566,100
31636,100
31714,100
31744,100
32095,100
32407,100
32656,100
32714,100
32965,100
33101,100
33125,100
33127,100
33167,100
33332,100
33702,100
33859,100
33921,100
33950,100
33956,100
34033,100
34484,100
35078,100
35179,100
35206,100
35966,100
36124,100
36201,100
36312,100
36345,100
36555,100
37078,100
37183,100
37336,100
37397,100
37641,100
37663,100
37840,100
37853,100
37862,100
38018,100
38545,100
38572,100
38672,100
38866,100
38878,100
39350,100
40055,100
40202,100
40216,100
41001,100
41015,100
41048,100
42286,100
42431,100
43022,100
43123,100
43319,100
43614,100
43620,100
43719,100
43725,100
43734,100
44054,100
44087,100
44262,100
44319,100
44450,100
44685,100
44709,100
45318,100
45711,100
45830,100
45832,100
46151,100
46361,100
46635,100
46725,100
46804,100
46962,100
47170,100
47336,100
47468,100
47601,100
47918,100
48049,100
48174,100
48204,100
48324,100
48371,100
48380,100
48418,100
48449,100
48504,100
48629,100
48801,100
48865,100
49007,100
49046,100
49080,100
49082,100
49115,100
49202,100
49249,100
49274,100
49306,100
49460,100
49464,100
49622,100
49623,100
49660,100
49685,100
49807,100
49920,100
50125,100
52410,100
52625,100
52756,100
53058,100
53083,100
53086,100
53115,100
53156,100
53172,100
53523,100
53586,100
54017,100
54020,100
54155,100
54568,100
54872,100
55003,100
55012,100
55016,100
55063,100
55109,100
55325,100
55373,100
55428,100
55604,100
55792,100
55949,100
55951,100
56301,100
56308,100
56551,100
56649,100
57003,100
57005,100
57025,100
57078,100
57252,100
57449,100
57785,100
58045,100
58227,100
59043,100
59422,100
59859,100
59914,100
59931,100
60083,100
60085,100
60087,100
60445,100
61277,100
61364,100
61530,100
61602,100
61924,100
62062,100
62274,100
62363,100
62441,100
62557,100
62629,100
62691,100
63100,100
63109,100
63755,100
64029,100
64117,100
64477,100
64501,100
64642,100
64801,100
65102,100
65556,100
65734,100
65740,100
65785,100
66006,100
66103,100
67211,100
68007,100
68008,100
68015,100
68066,100
68069,100
68526,100
68768,100
70001,100
70068,100
70726,100
70898,100
71030,100
71129,100
71282,100
72033,100
72908,100
73003,100
73017,100
74033,100
74602,100
74802,100
74804,100
74834,100
75050,100
75161,100
75223,100
75454,100
75455,100
75758,100
75964,100
76093,100
76528,100
76657,100
76801,100
76945,100
77060,100
77080,100
77347,100
77385,100
77480,100
77521,100
77808,100
77979,100
78204,100
78224,100
78606,100
78940,100
78962,100
79121,100
79414,100
80239,100
80308,100
80443,100
80456,100
80527,100
81416,100
81435,100
83115,100
83303,100
83544,100
83607,100
840,100
84062,100
84401,100
84651,100
84745,100
85011,100
85252,100
85267,100
85308,100
85533,100
85928,100
86040,100
86322,100
87174,100
87510,100
88023,100
88254,100
89077,100
89108,100
89440,100
89513,100
90022,100
90309,100
90602,100
90702,100
911,100
91114,100
91761,100
91915,100
91933,100
92171,100
92174,100
92284,100
92312,100
92394,100
92567,100
92602,100
92844,100
93311,100
93403,100
93609,100
93630,100
93644,100
94021,100
94113,100
94963,100
95017,100
95067,100
95310,100
95326,100
95330,100
95452,100
95456,100
95712,100
95722,100
95838,100
95993,100
96027,100
96101,100
96120,100
96146,100
96788,100
96796,100
96819,100
97296,100
97366,100
97450,100
97532,100
97601,100
97836,100
98220,100
98251,100
98611,100
98612,100
98650,100
98666,100
99022,100
99130,100
99503,100
99518,100
K1Y 2,100
W4 2J,100
03037,99
06416,99
16625,99
65049,99
04849,98
35235,98
49659,98
71730,98
76549,98
81154,98
82834,98
07014,97
37381,97
52806,97
63601,97
64012,97
02780,96
07022,96
16059,96
18963,96
21216,96
51445,96
60436,96
71303,96
99344,96
01906,95
03253,95
03853,95
07064,95
10465,95
12502,95
14437,95
18045,95
32311,95
32790,95
37015,95
37208,95
40336,95
40513,95
46410,95
47586,95
55072,95
55449,95
58801,95
60465,95
61537,95
83401,95
85061,95
85193,95
85741,95
95389,95
95497,95
95638,95
96118,95
97269,95
98148,95
11518,94
21914,94
29061,94
40065,94
48092,94
54521,94
58341,94
75771,94
89113,94
89117,94
92551,94
95307,94
92345,93.75
11214,93
12771,93
17754,93
23927,93
27043,93
48212,93
49107,93
80482,93
07068,92
07646,92
32401,92
40511,92
63143,92
06424,91
07002,91
22980,91
40214,91
54024,91
63359,91
719,91
78249,91
80102,91
90603,91
02703,90
02921,90
03602,90
04217,90
04539,90
10457,90
10703,90
11727,90
11977,90
12553,90
13439,90
14225,90
14612,90
17053,90
18067,90
19151,90
19154,90
25403,90
27932,90
30310,90
33020,90
33612,90
33905,90
33936,90
34224,90
37804,90
39041,90
39520,90
43113,90
44444,90
46016,90
47320,90
48415,90
49022,90
60012,90
62650,90
62801,90
64672,90
66043,90
68111,90
68317,90
71033,90
75068,90
76126,90
76227,90
81050,90
83536,90
85031,90
91109,90
93268,90
93304,90
95467,90
95536,90
97391,90
97463,90
98046,90
98271,90
10467,89
64725,89
70661,89
97002,89
05903,88
12436,88
13776,88
16802,88
25313,88
283,88
32578,88
35201,88
40047,88
41042,88
50702,88
53024,88
54512,88
54534,88
95934,88
98329,88
19115,87.5
18826,87.18
08730,87
19526,87
21632,87
40014,87
42602,87
49683,87
60162,87
08050,86
10987,86
12594,86
23072,86
30355,86
41031,86
44231,86
58102,86
63126,86
80260,86
04092,85
04951,85
08066,85
11223,85
11726,85
13205,85
13825,85
14020,85
18371,85
19020,85
19075,85
20198,85
20913,85
24382,85
25159,85
27929,85
30281,85
30534,85
33441,85
33478,85
33809,85
33953,85
38618,85
38804,85
43078,85
43556,85
44104,85
44149,85
44880,85
48239,85
48360,85
48837,85
54489,85
55723,85
55812,85
59710,85
60457,85
61856,85
62285,85
63026,85
63501,85
67026,85
70056,85
70113,85
75065,85
76085,85
77003,85
77441,85
78029,85
78501,85
78577,85
78642,85
79911,85
80511,85
81055,85
84054,85
84058,85
87196,85
87535,85
92868,85
93612,85
93637,85
95061,85
95631,85
95932,85
99827,85
08107,84
09803,84
11716,84
14727,84
23803,84
45601,84
48329,84
64108,84
78639,84
12516,83
44004,83
48228,83
53220,83
55955,83
72529,83
76882,83
94978,83
96727,83
97358,83
44851,82
49085,82
49512,82
75605,82
91372,82
28216,81
35603,81
72104,81
78520,81
02920,80
03884,80
04037,80
06374,80
08330,80
08865,80
10532,80
10916,80
12983,80
13618,80
17361,80
21001,80
24651,80
27258,80
28451,80
29203,80
36272,80
36549,80
36693,80
37330,80
37939,80
38571,80
40150,80
44212,80
48026,80
48225,80
49419,80
49735,80
50208,80
50315,80
54241,80
54901,80
58622,80
60962,80
63134,80
65018,80
67730,80
70346,80
72704,80
73106,80
75601,80
76567,80
77054,80
78238,80
79104,80
80250,80
803,80
824,80
84115,80
85713,80
93424,80
95338,80
95427,80
95430,80
17032,79
19018,79
34987,79
48820,79
49441,79
56721,79
82520,79
86323,79
97078,79
98625,79
24143,78
31211,78
33177,78
35633,78
49453,78
83422,78
92091,78
92337,78
28001,77
28115,77
32305,77
33066,77
33993,77
45248,77
75833,77
76462,77
11427,76
29153,76
30295,76
31093,76
35135,76
53066,76
55429,76
60623,76
75501,76
77354,76
85027,76
85204,76
87015,76
93230,76
95669,76
97502,76
01264,75
01590,75
02539,75
02571,75
02652,75
03227,75
03303,75
03846,75
05660,75
06752,75
07647,75
07750,75
08075,75
08361,75
10020,75
10280,75
10312,75
11356,75
11793,75
11964,75
12443,75
12563,75
12583,75
12859,75
12865,75
12887,75
13042,75
13440,75
13468,75
13746,75
14203,75
14871,75
18447,75
19567,75
19609,75
19962,75
19967,75
20180,75
21532,75
21654,75
22601,75
23163,75
23314,75
23417,75
23832,75
24055,75
24347,75
24416,75
26425,75
27948,75
28097,75
28306,75
28365,75
28393,75
28630,75
28760,75
28788,75
28904,75
29372,75
30296,75
31202,75
31501,75
31632,75
32038,75
32065,75
32257,75
32336,75
32413,75
32571,75
32808,75
32809,75
33102,75
33261,75
33266,75
33604,75
33898,75
34208,75
34212,75
35160,75
35630,75
36560,75
36603,75
37067,75
37350,75
37373,75
37871,75
39215,75
39305,75
39401,75
43224,75
43228,75
43791,75
44505,75
45660,75
46601,75
46703,75
46711,75
46773,75
47338,75
48315,75
48647,75
49426,75
49878,75
50158,75
50317,75
50548,75
51555,75
52318,75
53191,75
53203,75
53222,75
53575,75
54623,75
56011,75
57790,75
60432,75
60639,75
62521,75
63051,75
65255,75
67005,75
67213,75
67601,75
68310,75
69339,75
70129,75
70422,75
70577,75
71603,75
72581,75
72801,75
73025,75
73160,75
73505,75
73632,75
73639,75
74011,75
74014,75
75224,75
75961,75
75972,75
76087,75
76162,75
76202,75
76901,75
77320,75
80135,75
80923,75
81236,75
81502,75
82801,75
82944,75
83014,75
84663,75
85082,75
85297,75
85301,75
85302,75
85385,75
87567,75
88202,75
88220,75
88317,75
89411,75
90241,75
92282,75
92845,75
93015,75
93301,75
93706,75
93730,75
95203,75
95206,75
95240,75
95402,75
95613,75
95627,75
95672,75
95977,75
96716,75
96732,75
97216,75
97385,75
97488,75
98375,75
M4Y2X,75
07632,74
23707,74
28168,74
43567,74
49665,74
53227,74
76088,74
84020,74
89118,74
92583,74
97760,74
02051,73
07088,73
15239,73
33776,73
34758,73
40212,73
52060,73
87513,73
99729,73
08059,72
15051,72
18848,72
19150,72
34974,72
45750,72
68818,72
70431,72
73044,72
98002,72
53929,71.44
12602,71
23024,71
76539,71
93922,71
02359,70
03045,70
07108,70
09142,70
11958,70
16438,70
21022,70
23436,70
25524,70
26376,70
27570,70
28358,70
31527,70
32203,70
32570,70
32712,70
32839,70
32953,70
33770,70
35215,70
35243,70
37040,70
38632,70
43054,70
45171,70
47303,70
48060,70
48446,70
48455,70
49129,70
51501,70
54827,70
56069,70
56178,70
56442,70
56540,70
62049,70
78578,70
78605,70
79562,70
80003,70
85194,70
87056,70
95320,70
95433,70
97042,70
97325,70
98139,70
98686,70
08869,69
12051,69
18036,69
27021,69
33884,69
44662,69
47448,69
48047,69
65265,69
77612,69
77705,69
804,69
98409,69
25177,68
31316,68
44039,68
48627,68
70454,68
98596,68
01022,67
16248,67
18031,67
23031,67
30439,67
33786,67
35952,67
77512,67
78626,67
82003,67
99220,67
14546,66.67
19943,66.66
04658,66
07109,66
08755,66
12123,66
16627,66
28775,66
29541,66
33331,66
33982,66
38053,66
42066,66
52577,66
56041,66
68055,66
72135,66
85546,66
98244,66
02601,65
02903,65
03070,65
03862,65
04087,65
04989,65
06106,65
07506,65
11980,65
15089,65
15142,65
15845,65
16510,65
19060,65
19138,65
20220,65
20623,65
23187,65
28037,65
28717,65
30531,65
30548,65
31901,65
32952,65
34609,65
34688,65
42001,65
42450,65
43160,65
44203,65
45324,65
45679,65
46706,65
47542,65
47842,65
49047,65
49103,65
49265,65
50704,65
56258,65
62450,65
62454,65
62907,65
65738,65
66106,65
67642,65
68104,65
68902,65
72204,65
72903,65
74008,65
76571,65
77345,65
78104,65
79226,65
85364,65
85372,65
88001,65
92410,65
92536,65
93703,65
94128,65
94503,65
94576,65
94712,65
95623,65
95709,65
96932,65
97388,65
97394,65
97413,65
21619,64
28617,64
69343,64
72032,64
93728,64
64150,63.75
04605,63
06280,63
07930,63
12566,63
14001,63
14802,63
15666,63
29710,63
30114,63
30450,63
31816,63
35130,63
43316,63
55720,63
60099,63
60142,63
60417,63
64030,63
80502,63
96730,63
98587,63
01056,62
06442,62
27834,62
47978,62
58503,62
62249,62
02896,61
12885,61
19111,61
44132,61
49128,61
53572,61
54981,61
60915,61
63090,61
67127,61
70065,61
91340,61
95851,61
98418,61
65251,60.67
01341,60
03103,60
06277,60
07106,60
07933,60
08090,60
08203,60
09626,60
13108,60
17406,60
18323,60
19475,60
20709,60
21783,60
22645,60
22834,60
22969,60
23805,60
24550,60
27249,60
27927,60
28025,60
28723,60
30157,60
30513,60
30552,60
31779,60
32501,60
32502,60
32505,60
32563,60
33476,60
34216,60
34667,60
34947,60
35204,60
35470,60
37010,60
38134,60
38301,60
38574,60
38863,60
39212,60
42211,60
42325,60
43787,60
44108,60
46553,60
46982,60
47129,60
48071,60
48906,60
49230,60
49242,60
49615,60
49655,60
52001,60
54801,60
55110,60
62028,60
67335,60
67701,60
71269,60
727,60
74115,60
74354,60
75232,60
76201,60
76310,60
84070,60
87121,60
87130,60
87419,60
90023,60
94142,60
94508,60
94938,60
96929,60
97308,60
98051,60
98232,60
72202,59.16
03858,59
08690,59
14903,59
15234,59
19044,59
19074,59
19432,59
19975,59
32669,59
33681,59
34472,59
44310,59
48318,59
53151,59
53404,59
55967,59
95947,59
40291,58
44135,58
49637,58
81252,58
99212,58
48872,57
74301,57
87402,57
11763,56
14600,56
21722,56
28138,56
29485,56
29572,56
29640,56
30291,56
33967,56
44142,56
47454,56
60620,56
66227,56
68128,56
78074,56
78655,56
85606,56
86504,56
05860,55
07009,55
08302,55
11798,55
13041,55
13491,55
15210,55
15626,55
17040,55
18830,55
19094,55
21005,55
21776,55
21822,55
22406,55
22488,55
22546,55
23129,55
24549,55
24572,55
25401,55
27611,55
29575,55
31088,55
32960,55
33616,55
33810,55
34287,55
34475,55
34741,55
35674,55
35960,55
36870,55
38603,55
40218,55
40361,55
40505,55
40508,55
40515,55
44123,55
45449,55
45769,55
48030,55
48363,55
50055,55
50436,55
52247,55
52353,55
55378,55
56176,55
62812,55
63137,55
64057,55
67505,55
68144,55
68512,55
68528,55
68803,55
72110,55
73130,55
74962,55
75207,55
76031,55
76182,55
77068,55
78767,55
79366,55
81240,55
85706,55
92335,55
93274,55
93534,55
93560,55
95122,55
98333,55
98419,55
99005,55
99703,55
99802,55
08724,54
11788,54
49880,54
55935,54
80817,54
81631,54
90222,54
93102,54
07075,53
11386,53
12580,53
28759,53
29429,53
35739,53
42041,53
74128,53
76048,53
85083,53
87548,53
90002,53
93723,53
43320,52.4
01339,52
08505,52
28139,52
33193,52
54805,52
61102,52
74501,52
06413,51
14414,51
18324,51
21075,51
23824,51
32539,51
33463,51
33549,51
36756,51
37190,51
46218,51
49234,51
56055,51
61702,51
66617,51
68521,51
87036,51
91722,51
93453,51
94511,51
97220,51
98411,51
01104,50
01229,50
01257,50
01550,50
01566,50
01756,50
01922,50
02081,50
02093,50
02574,50
02576,50
02763,50
02909,50
02911,50
03051,50
03106,50
03215,50
03234,50
03242,50
03244,50
03245,50
03254,50
03280,50
03461,50
03467,50
03580,50
04049,50
04472,50
04675,50
04693,50
04923,50
04924,50
04986,50
05033,50
05152,50
05440,50
05487,50
05761,50
05766,50
06018,50
06250,50
06375,50
06468,50
07087,50
07105,50
07202,50
07462,50
07463,50
07607,50
07727,50
07921,50
08102,50
08103,50
08853,50
09173,50
09645,50
09714,50
09777,50
09827,50
10172,50
10454,50
10993,50
11366,50
11420,50
11507,50
11509,50
11697,50
12076,50
12117,50
12128,50
12140,50
12156,50
12192,50
12212,50
12431,50
12523,50
12545,50
12953,50
12962,50
13081,50
13165,50
13208,50
13303,50
13324,50
14048,50
14521,50
14840,50
14891,50
15061,50
15102,50
15129,50
16038,50
16063,50
16105,50
16403,50
16417,50
17017,50
17102,50
17223,50
17229,50
17241,50
17313,50
17584,50
17901,50
18013,50
18073,50
18202,50
18210,50
18327,50
18930,50
19009,50
19109,50
19116,50
19140,50
19311,50
19344,50
19508,50
19529,50
19605,50
19804,50
20014,50
20658,50
20677,50
20861,50
21013,50
21087,50
21153,50
21155,50
21798,50
21837,50
22624,50
22627,50
22639,50
23146,50
23651,50
23836,50
23837,50
23839,50
23919,50
24087,50
24088,50
24244,50
24301,50
24368,50
24402,50
24476,50
24479,50
24501,50
25213,50
25239,50
25560,50
26104,50
27520,50
27619,50
27909,50
27970,50
28301,50
28302,50
28348,50
28447,50
28449,50
28610,50
28693,50
28763,50
28766,50
28773,50
28902,50
29116,50
29123,50
29130,50
29137,50
29479,50
29488,50
29527,50
29626,50
29682,50
29685,50
29935,50
30025,50
30152,50
30164,50
30170,50
30265,50
30276,50
30297,50
30317,50
30477,50
30545,50
30705,50
30813,50
30901,50
30906,50
32148,50
32204,50
32333,50
32547,50
32640,50
32641,50
32744,50
32756,50
32764,50
33030,50
33158,50
33169,50
33598,50
33625,50
33761,50
33801,50
34638,50
34785,50
34787,50
35045,50
35094,50
35124,50
35254,50
35616,50
35634,50
35901,50
36866,50
36904,50
37024,50
37082,50
37086,50
37087,50
37167,50
37172,50
37618,50
37745,50
37849,50
37864,50
37873,50
37933,50
38242,50
38375,50
38506,50
38570,50
39159,50
39205,50
39426,50
40272,50
40370,50
40456,50
42064,50
42087,50
42122,50
42629,50
43076,50
43125,50
43210,50
43351,50
43557,50
43558,50
43604,50
43830,50
43973,50
44130,50
44264,50
44402,50
44438,50
44460,50
44626,50
44705,50
45013,50
45140,50
45205,50
45346,50
45430,50
45433,50
45434,50
45761,50
45856,50
45885,50
46001,50
46052,50
46341,50
46403,50
47006,50
47030,50
47348,50
47501,50
47513,50
47550,50
47561,50
47598,50
47633,50
47720,50
48006,50
48043,50
48186,50
48208,50
48223,50
48610,50
48624,50
48720,50
48768,50
48871,50
49004,50
49045,50
49071,50
49337,50
49404,50
49448,50
49613,50
49713,50
49765,50
49849,50
49870,50
49946,50
5,50
50035,50
50105,50
50211,50
50659,50
50677,50
51055,50
51347,50
52214,50
52302,50
52327,50
52328,50
52401,50
53029,50
53104,50
53121,50
53147,50
53168,50
53549,50
53952,50
53968,50
54165,50
54474,50
54635,50
54741,50
54848,50
54889,50
54913,50
54945,50
55041,50
55092,50
55115,50
55150,50
55309,50
55328,50
55602,50
55704,50
55746,50
55912,50
55927,50
55936,50
56303,50
56347,50
56544,50
56736,50
57479,50
57577,50
58502,50
58576,50
59050,50
59230,50
59457,50
60124,50
60195,50
602,50
603,50
60409,50
60451,50
60458,50
60490,50
61061,50
61070,50
61270,50
61550,50
62256,50
62264,50
62439,50
62675,50
62806,50
63043,50
63044,50
63102,50
63115,50
64034,50
64063,50
64081,50
64507,50
64743,50
64850,50
65023,50
65605,50
65648,50
66601,50
66610,50
67370,50
67467,50
67502,50
67514,50
67655,50
68428,50
68601,50
68616,50
68981,50
70121,50
70435,50
70563,50
71044,50
71655,50
71943,50
72404,50
72560,50
72856,50
72956,50
73104,50
73110,50
73135,50
73538,50
73762,50
74019,50
74059,50
74145,50
74435,50
74455,50
74833,50
75038,50
75054,50
75182,50
75436,50
75442,50
75488,50
75765,50
76010,50
76014,50
76071,50
76511,50
76513,50
76522,50
76692,50
77033,50
77086,50
77266,50
77384,50
77414,50
77430,50
77505,50
77841,50
78041,50
78108,50
78222,50
78575,50
78754,50
78873,50
78945,50
79061,50
79756,50
79903,50
79907,50
79928,50
79930,50
80470,50
80478,50
80512,50
80610,50
80814,50
81323,50
81415,50
81428,50
81635,50
81649,50
81654,50
82431,50
82601,50
83127,50
83654,50
83849,50
84067,50
84075,50
84094,50
84119,50
84414,50
84660,50
84664,50
84771,50
85014,50
85087,50
85327,50
85648,50
85703,50
86327,50
86515,50
87001,50
87557,50
88325,50
88337,50
88338,50
89081,50
89449,50
90007,50
90216,50
90710,50
90716,50
91115,50
91409,50
91502,50
91802,50
92198,50
92587,50
93024,50
93222,50
93247,50
93285,50
93667,50
94620,50
95379,50
95423,50
95450,50
95567,50
95684,50
95960,50
96013,50
96783,50
96950,50
97117,50
97130,50
97236,50
97449,50
97544,50
97846,50
98127,50
98664,50
98855,50
98857,50
99121,50
99204,50
99509,50
99574,50
99591,50
99686,50
02761,49
07756,49
23970,49
27839,49
59913,49
74003,49
92570,49
93722,49
10976,48
18464,48
21222,48
28016,48
37216,48
76645,48
14548,47
30005,47
43062,47
52362,47
54467,47
54665,47
70447,47
76453,47
90003,47
91901,47
92314,47
94603,47
94662,47
95632,47
14126,46
14519,46
19505,46
20712,46
28651,46
48185,46
52761,46
56031,46
56121,46
68347,46
71006,46
72641,46
79707,46
85304,46
93451,46
95589,46
01072,45
02054,45
02664,45
02908,45
03044,45
04009,45
04015,45
04017,45
07419,45
08008,45
08030,45
08562,45
08837,45
12196,45
12466,45
12918,45
13811,45
14211,45
14231,45
14526,45
23513,45
25702,45
27299,45
28376,45
28659,45
28709,45
32961,45
33971,45
35080,45
37148,45
44314,45
44890,45
45405,45
45529,45
47302,45
47715,45
48224,45
48393,45
48467,45
50588,45
55316,45
62223,45
64129,45
67428,45
68434,45
72717,45
74137,45
76161,45
76705,45
77067,45
77070,45
77578,45
77651,45
79336,45
801,45
81433,45
82609,45
84005,45
87008,45
90748,45
92167,45
95304,45
98009,45
98030,45
98284,45
05837,44
15668,44
18840,44
27545,44
27589,44
37029,44
40516,44
44044,44
65672,44
65805,44
69361,44
77640,44
85211,44
87901,44
90301,44
95007,44
96701,44
96786,44
16602,43
22611,43
23003,43
28334,43
32344,43
54871,43
77518,43
43021,42.5
06118,42
06791,42
24482,42
34203,42
44714,42
49053,42
79341,42
98395,42
11766,41
13734,41
28315,41
29302,41
30224,41
35773,41
53913,41
70128,41
71211,41
76240,41
80019,41
84003,41
84084,41
85929,41
88046,41
96141,41
98592,41
02669,40
02720,40
03252,40
03857,40
04664,40
05851,40
07456,40
07836,40
10931,40
12062,40
12168,40
12792,40
13354,40
14559,40
15905,40
16046,40
16635,40
19520,40
21777,40
22125,40
22939,40
24053,40
24426,40
25442,40
27502,40
27803,40
28480,40
30622,40
31794,40
32277,40
32514,40
33016,40
33083,40
33402,40
33545,40
35064,40
35646,40
35660,40
35673,40
35961,40
36527,40
37321,40
37355,40
37419,40
37725,40
37814,40
37921,40
38650,40
38852,40
39531,40
39746,40
41701,40
41858,40
42765,40
43009,40
46231,40
47708,40
48189,40
48826,40
49783,40
52175,40
52349,40
52746,40
53405,40
55368,40
59865,40
60484,40
61877,40
62694,40
63628,40
64843,40
65625,40
65641,40
65742,40
66092,40
67060,40
67547,40
68348,40
69101,40
70466,40
75236,40
75495,40
77447,40
78582,40
78957,40
80926,40
81324,40
85215,40
87301,40
88240,40
92058,40
92247,40
92866,40
92883,40
94971,40
95543,40
95617,40
96148,40
96776,40
96820,40
96915,40
97056,40
98535,40
98808,40
99511,40
03086,39
30655,39
33825,39
46082,39
69115,39
78374,39
01089,38
02880,38
03781,38
18922,38
18962,38
19395,38
20872,38
25271,38
25438,38
30154,38
30259,38
32181,38
35574,38
35640,38
38116,38
38141,38
39208,38
39747,38
43617,38
48137,38
55719,38
60185,38
61104,38
63138,38
71923,38
72756,38
73093,38
74402,38
74465,38
77531,38
77807,38
80444,38
91413,38
926,38
94146,38
97464,38
55616,37.24
12446,37
14418,37
19133,37
41022,37
54409,37
55741,37
68133,37
74066,37
83336,37
09123,36
12107,36
18354,36
22827,36
33175,36
33603,36
41080,36
54229,36
63801,36
64080,36
77036,36
80530,36
95210,36
95420,36
95962,36
01430,35
01536,35
01757,35
01843,35
02367,35
02894,35
03046,35
04287,35
04444,35
04684,35
